Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2627313	351	55379	106848	120649	-	PRO1855	APP	LRRC59	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	p34	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.477182283	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from Ntera2 embryonic carcinoma stem cells (ECSC)	-	BIOGRID
2627402	3954	348	110145	106845	-	-	LETM1	APOE	-	AD2|APO-E|LDLCQ5|LPG	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.470844989	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from Ntera2 embryonic carcinoma stem cells (ECSC)	-	BIOGRID
2627431	4714	348	110794	106845	RP11-411B6.5	-	NDUFB8	APOE	ASHI|CI-ASHI	AD2|APO-E|LDLCQ5|LPG	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.468824246	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from Ntera2 embryonic carcinoma stem cells (ECSC)	-	BIOGRID
2627625	351	7385	106848	113231	-	-	APP	UQCRC2	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	MC3DN5|QCR2|UQCR2	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.458140505	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from Ntera2 embryonic carcinoma stem cells (ECSC)	-	BIOGRID
2627643	348	7037	106845	112895	-	-	APOE	TFRC	AD2|APO-E|LDLCQ5|LPG	CD71|T9|TFR|TFR1|TR|TRFR|p90	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.457043664	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from Ntera2 embryonic carcinoma stem cells (ECSC)	-	BIOGRID
2627682	4722	351	110801	106848	-	-	NDUFS3	APP	CI-30	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.454476848	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from Ntera2 embryonic carcinoma stem cells (ECSC)	-	BIOGRID
2629762	142	8878	106652	114397	RP11-125A15.2	-	PARP1	SQSTM1	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|pADPRT-1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.503932212	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from NTera2 retinoic acid (RA)-induced differentiated neuronal-like cells (DNLCs)	-	BIOGRID
2630078	6472	8878	112368	114397	-	-	SHMT2	SQSTM1	GLYA|HEL-S-51e|SHMT	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.504331914	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from NTera2 retinoic acid (RA)-induced differentiated neuronal-like cells (DNLCs)	-	BIOGRID
2630143	8878	10574	114397	115825	-	-	SQSTM1	CCT7	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	CCTETA|CCTH|NIP7-1|TCP1ETA	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.595226293	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from NTera2 retinoic acid (RA)-induced differentiated neuronal-like cells (DNLCs)	-	BIOGRID
2630144	8878	81892	114397	123624	-	DC23	SQSTM1	SLIRP	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	C14orf156|DC50|PD04872	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.493630372	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from NTera2 retinoic acid (RA)-induced differentiated neuronal-like cells (DNLCs)	-	BIOGRID
2630145	8878	27044	114397	117974	-	-	SQSTM1	SND1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	TDRD11|p100	Co-fractionation	physical	Moutaoufik MT (2019)	31536960	9606	9606	High Throughput	1.638936647	-	-	Protein pairs with Sigma LLS score >= 1.45 derived from NTera2 retinoic acid (RA)-induced differentiated neuronal-like cells (DNLCs)	-	BIOGRID
2632300	351	3024	106848	109275	-	-	APP	HIST1H1A	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	H1.1|H1A|H1F1|HIST1	Reconstituted Complex	physical	Duce JA (2006)	16854430	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2632303	351	3006	106848	109261	-	-	APP	HIST1H1C	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	H1.2|H1C|H1F2|H1s-1	Reconstituted Complex	physical	Duce JA (2006)	16854430	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2632395	84856	5728	124305	111700	RP11-178A10.1	-	LINC00839	PTEN	-	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Protein-RNA	physical	Hu Q (2019)	30631154	9606	9606	Low Throughput|High Throughput	-	-	-	hit proteins were identified by mass spectrometry in association with bait RNA|ssayed using streptavidin pull-downs of biotinylated GAEA bait RNA and blotting for the hit proteins	-	BIOGRID
2632405	5728	23527	111700	117073	-	-	PTEN	ACAP2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CENTB2|CNT-B2	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632406	5728	10939	111700	116139	-	-	PTEN	AFG3L2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	SCA28|SPAX5	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632407	5728	29123	111700	118888	-	-	PTEN	ANKRD11	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	ANCO-1|ANCO1|LZ16|T13	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632408	5728	84071	111700	123866	-	RP11-787I22.1	PTEN	ARMC2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	bA787I22.1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632409	5728	408	111700	106901	-	-	PTEN	ARRB1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	ARB1|ARR1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632410	5728	546	111700	107028	-	RP5-875J14.1	PTEN	ATRX	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	ATR2|JMS|MRXHF1|RAD54|RAD54L|SFM1|SHS|XH2|XNP|ZNF-HX	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632411	5728	56987	111700	121304	-	-	PTEN	BBX	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	ARTC1|HBP2|HSPC339|MDS001	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632412	5728	57448	111700	121521	-	-	PTEN	BIRC6	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	APOLLON|BRUCE	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632413	5728	126567	111700	126002	-	-	PTEN	C2CD4C	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	FAM148C|KIAA1957|NLF3	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632414	5728	65981	111700	122431	-	-	PTEN	CAPRIN2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	C1QDC1|EEG-1|EEG1|RNG140	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632415	5728	79741	111700	122854	-	RP11-195O1.4	PTEN	CCDC7	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	BioT2-A|BioT2-B|BioT2-C|C10orf68	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632416	5728	1001	111700	107436	-	-	PTEN	CDH3	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CDHP|HJMD|PCAD	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632417	5728	91687	111700	124865	-	RP3-383J4.1	PTEN	CENPL	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	C1orf155|CENP-L|dJ383J4.3	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632418	5728	22994	111700	116641	-	-	PTEN	CEP131	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	AZ1|AZI1|ZA1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632419	5728	22832	111700	116506	-	RP1-76K10.1	PTEN	CEP162	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	C6orf84|KIAA1009|QN1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632420	5728	100307126	111700	1147424	-	-	PTEN	CHMP4BP1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632421	5728	116449	111700	125512	-	-	PTEN	CLNK	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	MIST	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632422	5728	113540	111700	125251	-	-	PTEN	CMTM1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CKLFH|CKLFH1|CKLFSF1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632423	5728	116840	111700	125533	-	PP1221	PTEN	CNTROB	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	LIP8	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632424	5728	8525	111700	114095	-	-	PTEN	DGKZ	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	DAGK5|DAGK6|DGK-ZETA|hDGKzeta	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632425	5728	60678	111700	121953	-	-	PTEN	EEFSEC	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	EFSEC|SELB	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632426	5728	10640	111700	115884	-	-	PTEN	EXOC5	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	HSEC10|PRO1912|SEC10|SEC10L1|SEC10P	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632427	5728	23048	111700	116686	-	-	PTEN	FNBP1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	FBP17	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632428	5728	100861412	111700	3188904	-	-	PTEN	FSBP	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632429	5728	401024	111700	134873	-	hCG_1799183	PTEN	FSIP2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632430	5728	2817	111700	109079	-	-	PTEN	GPC1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	glypican	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632431	5728	10013	111700	115330	-	JM21	PTEN	HDAC6	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CPBHM|HD6|PPP1R90	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632432	5728	60495	111700	121926	-	-	PTEN	HPSE2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	HPA2|HPR2|UFS|UFS1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632433	5728	285313	111700	130074	-	-	PTEN	IGSF10	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CMF608	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632434	5728	389123	111700	132986	-	-	PTEN	IQCF2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632435	5728	3655	111700	109864	-	-	PTEN	ITGA6	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CD49f|ITGA6B|VLA-6	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632436	5728	3695	111700	109901	-	-	PTEN	ITGB7	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632437	5728	3832	111700	110030	-	-	PTEN	KIF11	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	EG5|HKSP|KNSL1|MCLMR|TRIP5	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632438	5728	3850	111700	110048	-	-	PTEN	KRT3	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CK3|K3	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632439	5728	390792	111700	133686	-	-	PTEN	KRT39	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CK-39|K39|KA35	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632440	5728	7798	111700	113574	-	RP1-184J9.3	PTEN	LUZP1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	LUZP	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632441	5728	57149	111700	121406	-	-	PTEN	LYRM1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	A211C6.1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632442	5728	79066	111700	122519	-	-	PTEN	METTL16	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	METT10D	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632443	5728	9612	111700	114974	-	-	PTEN	NCOR2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632444	5728	121441	111700	125728	-	-	PTEN	NEDD1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	GCP-WD|TUBGCP7	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632445	5728	26155	111700	117586	-	-	PTEN	NOC2L	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	NET15|NET7|NIR|PPP1R112	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632446	5728	4897	111700	110953	-	-	PTEN	NRCAM	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632447	5728	5032	111700	111071	-	-	PTEN	P2RY11	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	P2Y11	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632448	5728	5071	111700	111105	-	KB-152G3.1	PTEN	PARK2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632449	5728	11315	111700	116446	-	CTA-215D11.1	PTEN	PARK7	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	DJ-1|DJ1|HEL-S-67p	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632450	5728	56106	111700	121046	-	-	PTEN	PCDHGA10	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	PCDH-GAMMA-A10	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632451	5728	5160	111700	111186	-	RP11-723P2.1	PTEN	PDHA1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	PDHA|PDHAD|PDHCE1A|PHE1A	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632452	5728	255762	111700	129119	-	-	PTEN	PDZD9	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	C16orf65	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632453	5728	5783	111700	111747	-	-	PTEN	PTPN13	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	FAP-1|PNP1|PTP-BAS|PTP-BL|PTP1E|PTPL1|PTPLE|hPTP1E	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632454	5728	5899	111700	111835	-	-	PTEN	RALB	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632455	5728	10266	111700	115557	-	-	PTEN	RAMP2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632456	5728	83732	111700	123743	-	RP11-288G3.1	PTEN	RIOK1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	AD034|RRP10|bA288G3.1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632457	5728	6117	111700	112037	-	-	PTEN	RPA1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	HSSB|MST075|REPA1|RF-A|RP-A|RPA70	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632458	5728	6233	111700	112147	-	-	PTEN	RPS27A	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CEP80|HEL112|S27A|UBA80|UBC|UBCEP1|UBCEP80	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632459	5728	6263	111700	112175	-	-	PTEN	RYR3	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	RYR-3	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632460	5728	6336	111700	112240	-	-	PTEN	SCN10A	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	FEPS2|Nav1.8|PN3|SNS|hPN3	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632461	5728	55681	111700	120810	-	-	PTEN	SCYL2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CVAK104	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632462	5728	51460	111700	119553	-	-	PTEN	SFMBT1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	RU1|SFMBT|hSFMBT	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632463	5728	57619	111700	121665	-	MSTP013	PTEN	SHROOM3	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	APXL3|SHRM|ShrmL	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632464	5728	6558	111700	112447	-	-	PTEN	SLC12A2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	BSC|BSC2|NKCC1|PPP1R141	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632465	5728	9368	111700	114769	-	-	PTEN	SLC9A3R1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	EBP50|NHERF|NHERF-1|NHERF1|NPHLOP2	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632466	5728	25992	111700	117471	-	-	PTEN	SNED1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	SST3|Snep	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632467	5728	81609	111700	123546	-	RP11-98D18.12-005	PTEN	SNX27	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	MRT1|MY014	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632468	5728	132671	111700	126329	-	-	PTEN	SPATA18	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Mieap|SPETEX1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632469	5728	6708	111700	112586	-	-	PTEN	SPTA1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	EL2|HPP|HS3|SPH3|SPTA	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632470	5728	57522	111700	121583	-	-	PTEN	SRGAP1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	ARHGAP13	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632471	5728	27148	111700	118032	-	-	PTEN	STK36	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	FU	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632472	5728	93594	111700	125037	-	-	PTEN	TBC1D31	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Gm85|WDR67	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632473	5728	9623	111700	114983	-	-	PTEN	TCL1B	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	SYN-1|TML1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632474	5728	100129278	111700	933977	-	-	PTEN	TDRD15	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632475	5728	375337	111700	131973	-	-	PTEN	TOPAZ1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	C3orf77	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632476	5728	80705	111700	123267	-	-	PTEN	TSGA10	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CEP4L|CT79	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632477	5728	84993	111700	124418	-	SB132	PTEN	UBL7	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	BMSC-UbP|TCBA1	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2632478	5728	7508	111700	113345	-	-	PTEN	XPC	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	RAD4|XP3|XPCC|p125	Affinity Capture-MS	physical	Hu Q (2019)	30631154	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
